FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2015/3,2015/6,2015/9,2015/12,2016/3,2016/6,2016/9,2016/12,2017/3,2017/6,2017/9,2017/12,2018/3,2018/6,2018/9,2018/12,2019/3,2019/6,2019/9,2019/12,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2C,III. ALINAN KREDİLER,III. FUNDS BORROWED,20455456000,21691134000,26548493000,23615730000,23820218000,24913705000,24786297000,27994862000,30474393000,29373109000,30512577000,39130059000,34962089000,38621912000,51236891000,37349338000,34069684000,36161123000,36862766000,38110542000,37846899000,36286781000,41717895000,38280439000,42765421000,45165287000,42125949000,61124168000,67248896000,70631946000,74148825000,70048420000,68494494000,86893012000,110700201000,140307133000,164191640000,210984104000,227134478000,270365965000,289069967000,308703519000,370470868000,YKBNK
2D,IV. PARA PİYASALARINA BORÇLAR,IV. FUNDS FROM MONEY MARKET,7200004000,8567869000,12481036000,12294940000,7314080000,10189257000,9200928000,5857788000,3822480000,5361596000,10627623000,12800151000,10547663000,13628504000,3230820000,1545621000,2103335000,8130246000,1247344000,3695744000,3176997000,10351840000,21431043000,27705338000,29140239000,37179235000,42380991000,52908277000,52742063000,83541487000,25912399000,35514486000,19246446000,33061392000,67836031000,57973017000,112126046000,168989406000,212543946000,187775437000,129253198000,206438623000,191795220000,YKBNK
2DA,4.1 Bankalararası Para Piyasalarına Borçlar,4.1 Interbank Money Market Payables,400000000,1850000000,1887563000,1887563000,27000,1887472000,0,0,943242000,943242000,5296445000,3703931000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2DB,4.2 İMKB Takasbank Piyasasına Borçlar,4.2 Istanbul Stock Exchange Money Market Payables,55056000,552000,0,0,89900000,2201000,0,0,0,0,0,81644000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2DC,4.3 Repo İşlemlerinden Sağlanan Fonlar,4.3 Funds Provided Under Repurchase Agreements,6744948000,6717317000,10593473000,10407377000,7224153000,8299584000,9200928000,5857788000,2879238000,4418354000,5331178000,9014576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2E,V. İHRAÇ EDİLEN MENKUL KIYMETLER (Net),V. MARKETABLE SECURITIES ISSUED (Net),11049348000,9936093000,10669419000,9567563000,9116663000,8482584000,8870204000,9244718000,9559365000,11750943000,11763116000,12492842000,15653062000,17948967000,22324670000,16385012000,21140128000,23186446000,22241162000,20703691000,20642694000,21254763000,22654263000,20517422000,23044636000,24300928000,25080234000,34253742000,28977969000,30825672000,35954809000,40540324000,34218049000,42330420000,62177501000,77701664000,108555084000,92057006000,117183777000,129310759000,164907826000,174965149000,196788451000,YKBNK
2EA,5.1 Bonolar,5.1 Bills,4015566000,3018142000,2885438000,2558057000,2442169000,1733111000,1979678000,1486456000,1278363000,1541640000,1376072000,1320191000,1797764000,2039375000,1977681000,1373498000,2079417000,3899211000,3224418000,4270096000,5131506000,5440717000,4780424000,3623981000,4352559000,4913396000,5178965000,5828651000,5633018000,4685122000,6223459000,9438868000,9964099000,9950956000,12284741000,17989673000,37182821000,29433430000,35642902000,57512223000,45985307000,15923472000,3512912000,YKBNK
2EB,5.2 Varlığa Dayalı Menkul Kıymetler,5.2 Asset Backed Securities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2EC,5.3 Tahviller,5.3 Bonds,7033782000,6917951000,7783981000,7009506000,6674494000,6749473000,6890526000,7758262000,8281002000,10209303000,10387044000,11172651000,13855298000,15909592000,20346989000,15011514000,19060711000,19287235000,19016744000,16433595000,15511188000,15814046000,17873839000,16893441000,18692077000,19387532000,19901269000,28425091000,23344951000,26140550000,29731350000,31101456000,24253950000,32379464000,49892760000,59711991000,71372263000,62623576000,81540875000,71798536000,118922519000,159041677000,193275539000,YKBNK
2F,VI. FONLAR,VI. FUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2FA,6.1 Müstakriz Fonları,6.1 Borrower Funds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2FB,6.2 Diğer,6.2 Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2G,VII. MUHTELİF BORÇLAR,VII. MISCELLANEOUS PAYABLES,9121892000,9016020000,9550979000,9138148000,8914700000,9695994000,10306066000,10637009000,11087224000,10882027000,11317595000,12154312000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2H,VIII. DİĞER YABANCI KAYNAKLAR,VIII. OTHER EXTERNAL RESOURCES,2278098000,2587353000,3842915000,2678191000,2022846000,3277187000,3032141000,1890502000,2543179000,3516784000,1587937000,1780635000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2I,IX. FAKTORİNG BORÇLARI,IX. FACTORING PAYABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2J,X. KİRALAMA İŞLEMLERİNDEN BORÇLAR,X. LEASING TRANSACTONS PAYABLES,0,0,0,0,0,0,1430000,1112000,673000,173000,75000,131000,95000,51000,389000,219000,866032000,875968000,888375000,899105000,926619000,947553000,1001812000,1076227000,1097564000,1090480000,1099848000,1306217000,1359681000,1462837000,1609091000,1855391000,2133724000,2491823000,2845510000,3187951000,3769494000,4330879000,4719668000,5075957000,5547086000,6265460000,6705303000,YKBNK
2JA,10.1 Finansal Kiralama Borçları,10.1 Gross Financial Lease Payables,0,0,0,0,0,0,1462000,1130000,680000,174000,79000,139000,99000,53000,410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2JB,10.2 Faaliyet Kiralaması Borçları,10.2 Operational Financial Lease Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2JC,10.3 Diğer,10.3 Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2JD,10.4 Ertelenmiş Finansal Kiralama Giderleri ( - ),10.4 Deferred Finance Leasing Expenses ( - ),0,0,0,0,0,0,32000,18000,7000,1000,4000,8000,4000,2000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2K,XI.  RİSKTEN KORUNMA AMAÇLI TÜREV FİNANSAL BORÇLAR,XI. DERIVATIVE FINANCIAL LIABILITIES FOR HEDGE PURPOSES,374092000,186760000,243638000,147474000,324917000,605555000,602216000,88788000,100640000,173132000,210422000,312426000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2KA,11.1 Gerçeğe Uygun Değer Riskinden Korunma Amaçlılar,11.1 Hedging For Fair Value Risk,0,0,11769000,3427000,7657000,7180000,20728000,49949000,67317000,85581000,125423000,204859000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2KB,11.2 Nakit Akış Riskinden Korunma Amaçlılar,11.2 Hedging For Cash Flow Risk,374092000,186760000,231869000,144047000,317260000,598375000,581488000,38839000,33323000,87551000,84999000,107567000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2KC,11.3 Yurtdışındaki Net Yatırım Riskinden Korunma Amaçlılar,11.3 Hedging For Net Investments Risk in Abroad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2L,XII.  KARŞILIKLAR,XII. PROVISIONS,3238263000,3525643000,3696231000,3851534000,3930299000,4191520000,4263942000,4563575000,4568334000,4674065000,4943272000,5316705000,3059047000,3022490000,3747214000,3307657000,3387867000,3455291000,3522445000,3620181000,3853685000,4006579000,4333956000,4368536000,4532767000,4835673000,4964247000,5826499000,5801950000,6937143000,7540720000,11084141000,9662488000,10978796000,11273729000,21064649000,18987599000,18976876000,17752026000,20547423000,21128828000,22667850000,23648710000,YKBNK
2LA,12.1 Genel Karşılıklar,12.1 General Loan Loss Provision,2021216000,2246364000,2478752000,2571990000,2674032000,2829033000,2868816000,3042320000,3085605000,3146384000,3186480000,3332694000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2LB,12.2 Yeniden Yapılanma Karşılığı,12.2 Restructuring Provision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2LC,12.3 Çalışan Hakları Karşılığı,12.3 Provision For Employ Benefits,257345000,272246000,265493000,268166000,274519000,296057000,272234000,287881000,293650000,307731000,527386000,564141000,572288000,633680000,600468000,658112000,668341000,712521000,687827000,753110000,795838000,816658000,772084000,804128000,839387000,921529000,873236000,1078134000,1147130000,1686504000,1662650000,3181053000,3055939000,3634533000,3489738000,3893879000,4249982000,4959508000,4711991000,3800684000,4351101000,5009011000,5108196000,YKBNK
2LD,12.4 Sigorta Teknik Karşılıkları (Net),12.4 Insurance Technical Reserves (Net),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2LE,12.5 Diğer Karşılıklar,12.5 Other Provisions,959702000,1007033000,951986000,1011378000,981748000,1066430000,1122892000,1233374000,1189079000,1219950000,1229406000,1419870000,2486759000,2388810000,3146746000,2649545000,2719526000,2742770000,2834618000,2867071000,3057847000,3189921000,3561872000,3564408000,3693380000,3914144000,4091011000,4748365000,4654820000,5250639000,5878070000,7903088000,6606549000,7344263000,7783991000,17170770000,14737617000,14017368000,13040035000,16746739000,16777727000,17658839000,18540514000,YKBNK
2M,XIII. VERGİ BORCU,XIII. TAX LIABILITIES,336589000,448367000,430944000,594239000,597202000,508557000,484516000,554362000,842788000,661164000,411670000,821207000,414944000,541573000,827027000,1091311000,615910000,1179169000,1113620000,838765000,667492000,1642349000,608623000,1920873000,548355000,706265000,1620099000,2877865000,11293340000,900811000,6746571000,5598484000,8288272000,1580829000,5600993000,7168597000,8300929000,9550141000,6470289000,8630281000,9433932000,10733440000,12970323000,YKBNK
2MA,13.1 Cari Vergi Borcu,13.1 Current Tax Liabilities,285780000,395895000,280086000,480305000,557970000,508557000,484516000,296752000,659827000,633579000,347117000,613308000,414944000,541573000,439210000,1091311000,615910000,1179169000,1113620000,838765000,667492000,1642349000,608623000,1920873000,548355000,706265000,1620099000,2877865000,11293340000,900811000,6746571000,5598484000,8288272000,1580829000,5600993000,7168597000,8300929000,9550141000,6470289000,8630281000,9433932000,10733440000,12970323000,YKBNK
2MB,13.2 Ertelenmiş Vergi Borcu,13.2 Deferred Tax Liabilities,50809000,52472000,150858000,113934000,39232000,0,0,257610000,182961000,27585000,64553000,207899000,0,0,387817000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2N,XIV. SATIŞ AMAÇLI ELDE TUTULAN  DUV  BORÇ.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2NA,14.1 Satış Amaçlı,14.1 Held For Sale Purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2NB,14.2 Durdurulan Faaliyetlere İlişkin,14.2 Held From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2NBA,XV.  SERMAYE BENZERİ KREDİLER,XV. SUBORDINATED LOANS,7407141000,6138483000,7010526000,6635191000,7955961000,7455587000,7728089000,9067893000,9385843000,9035554000,9162631000,9718804000,10186606000,11750820000,15452966000,13557153000,17054433000,17435925000,17513575000,18580039000,20033414000,21124634000,23840478000,22655054000,25491374000,26793924000,26998856000,39441999000,44096143000,50429886000,55460548000,39388232000,28423317000,38961536000,40662042000,36846139000,39192459000,57733956000,58693404000,61931598000,64746955000,69553632000,95969370000,YKBNK
2O,XVI. ÖZKAYNAKLAR,XVI. SHAREHOLDERS' EQUITY,19877395000,22084172000,21977760000,23084011000,23708731000,24307768000,25021299000,26118547000,27700053000,28490781000,28972783000,30097927000,31595599000,37801350000,40302177000,39003499000,39069884000,40505290000,40206979000,41187654000,41941179000,44122423000,46720099000,47564471000,50766176000,52411860000,55773749000,63484178000,78110438000,94430452000,112517344000,126256390000,131424206000,139244977000,162203582000,178851541000,180582970000,183093005000,190967149000,192804048000,205672126000,221692309000,241282997000,YKBNK
2OA,16.1 Ödenmiş Sermaye,16.1 Paid-in Capital,4347051000,4347051000,4347051000,4347051000,4347051000,4347051000,4347051000,4347051000,4347051000,4347051000,4347051000,4347051000,4347051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,8447051000,YKBNK
2OB,16.2 Sermaye Yedekleri,16.2 Capital Reserves,3106811000,4927617000,4503203000,4975060000,4898254000,4649440000,4552290000,5079562000,5805837000,5704648000,5345282000,5591179000,2011801000,2014997000,1995390000,1995493000,1998255000,1998255000,1998617000,1998636000,2001422000,2007195000,2007489000,2007489000,2155905000,2155905000,2155905000,2155905000,2174668000,2175496000,2175496000,2176031000,2227302000,2227302000,2227873000,2227873000,2256570000,2256570000,2279190000,2279190000,2331498000,2368601000,2368601000,YKBNK
2OC,16.2.1 Hisse Senedi İhraç Primleri,16.2.1 Share Premium,543881000,543881000,543881000,543881000,543881000,543881000,543881000,543881000,543881000,543881000,543881000,543881000,543881000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,556937000,YKBNK
2OD,16.2.2 Hisse Senedi İptal Karları,16.2.2 Share Cancellation Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2OE,16.2.3 Menkul Değerler Değerleme Farkları,16.2.3 Valuation Changes Of Marketable Securities,754481000,1597243000,1123604000,1560959000,1782222000,1926865000,1869079000,1710409000,2231571000,2326875000,2169753000,2150005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2OF,16.2.4 Maddi Duran Varlıklar Yeniden Değerleme Farkları,16.2.4 Revaluation Changes Of Property And Equipment,803868000,1428812000,1433551000,1449056000,1449155000,1449056000,1449056000,1449056000,1449056000,1447754000,1447754000,1360019000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2OG,16.2.5 Maddi Olmayan Duran Varlıklar Yeniden Değerleme Farkları,16.2.5 Revaluation Changes Of Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2OH,16.2.6 Yatırım Amaçlı Gayrimenkuller Yeniden Değerleme Farkları,16.2.6 Revaluation changes of real estates for investment purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2OI,16.2.7 İşt. Bağlı Ort. Bedelsiz Hisse Senetleri,None,15107000,15107000,15107000,15107000,15107000,15165000,15165000,15165000,15165000,16271000,16271000,16271000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2OJ,16.2.8 Riskten Korunma Fonları (Etkin kısım),16.2.8 Hedge Funds,-184577000,168436000,212924000,213351000,-87677000,-481093000,-520457000,163338000,222401000,26104000,10944000,375225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2OK,16.2.9 Satış Amaçlı Elde Tut. Dur. DUV Farkları,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2OL,16.2.10 Diğer Sermaye Yedekleri,16.2.6 Other Capital Reserves,1174051000,1174138000,1174136000,1192706000,1195566000,1195566000,1195566000,1197713000,1343763000,1343763000,1156679000,1145778000,1467920000,1458060000,1438453000,1438556000,1441318000,1441318000,1441680000,1441699000,1444485000,1450258000,1450552000,1450552000,1598968000,1598968000,1598968000,1598968000,1617731000,1618559000,1618559000,1619094000,1670365000,1670365000,1670936000,1670936000,1699633000,1699633000,1722253000,1722253000,1774561000,1811664000,1811664000,YKBNK
2OM,16.3 Kar Yedekleri,16.3 Profit Reserves,11901668000,11901668000,11901964000,11901355000,13759139000,13759139000,13759139000,13759139000,16545884000,16545884000,16545884000,16545616000,19969810000,19969804000,19969804000,19969702000,24637128000,24637128000,24636766000,24636747000,28234021000,28233934000,28233640000,28208317000,32639419000,32639419000,32639419000,32639419000,42110414000,42110055000,42110055000,41130921000,85928315000,85928315000,85928315000,85928315000,143707454000,143707454000,143707454000,143707454000,172281383000,172281383000,172281383000,YKBNK
2ON,16.3.1 Yasal Yedekler,16.3.1 Legal Reserves,751512000,751512000,751512000,751512000,844539000,844539000,844539000,844539000,869410000,869410000,869410000,869410000,869410000,869410000,869410000,869410000,1102781000,1102781000,1102781000,1102781000,1282785000,1282785000,1282785000,1282785000,1544526000,1544526000,1544526000,1544526000,1747175000,1747175000,1747175000,1747175000,2496040000,2496040000,2496040000,2496040000,3473904000,3473904000,3473904000,3473904000,3473904000,3473904000,3473904000,YKBNK
2OO,16.3.2 Statü Yedekleri,16.3.2 Status Reserves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2OP,16.3.3 Olağanüstü Yedekler,16.3.3 Extraordinary Reserves,11148251000,11148251000,11148251000,11148251000,12913149000,12913149000,12913149000,12913149000,15675023000,15675023000,15675023000,15675023000,19099217000,19099217000,19099217000,19099217000,23533272000,23533272000,23533272000,23533272000,26950777000,26950777000,26950777000,26925454000,31094893000,31094893000,31094893000,31094893000,40363239000,40362880000,40362880000,39383386000,83431233000,83431233000,83431233000,83431233000,140205035000,140205035000,140205035000,140205035000,168778964000,168778964000,168778964000,YKBNK
2OR,16.3.4 Diğer Kar Yedekleri,16.3.4 Other Profit Reserves,1905000,1905000,2201000,1592000,1451000,1451000,1451000,1451000,1451000,1451000,1451000,1183000,1183000,1177000,1177000,1075000,1075000,1075000,713000,694000,459000,372000,78000,78000,0,0,0,0,0,0,0,360000,1042000,1042000,1042000,1042000,28515000,28515000,28515000,28515000,28515000,28515000,28515000,YKBNK
2OT,16.4 Kar veya Zarar,16.4 Profit or Loss,521865000,907836000,1225542000,1860545000,704287000,1552138000,2362819000,2932795000,1001281000,1893198000,2734566000,3614081000,1244048000,2471232000,3586254000,4667426000,1241410000,2360947000,3336740000,3600060000,1129443000,2460774000,4314432000,5079518000,1452729000,3685364000,6932090000,10489758000,7258448000,19180737000,35315448000,52744689000,12640225000,24116471000,48702204000,68008836000,10301888000,17404573000,22405414000,29016823000,11418148000,22748014000,37809867000,YKBNK
2OU,16.4.1 Geçmiş Yıllar Kar/Zararı,16.4.1 Prior Year Profit/Loss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2OV,16.4.2 Dönem Net Kar/Zararı,16.4.2 Current Year Profit/Loss,521865000,907836000,1225542000,1860545000,704287000,1552138000,2362819000,2932795000,1001281000,1893198000,2734566000,3614081000,1244048000,2471232000,3586254000,4667426000,1241410000,2360947000,3336740000,3600060000,1129443000,2460774000,4314432000,5079518000,1452729000,3685364000,6932090000,10489758000,7258448000,19180737000,35315448000,52744689000,12640225000,24116471000,48702204000,68008836000,10301888000,17404573000,22405414000,29016823000,11418148000,22748014000,37809867000,YKBNK
2OVA,16.5 Azınlık Payları,16.5 Minority Shares',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
2Z,PASİF TOPLAMI,TOTAL LIABILITIES,201124393000,208895383000,232248063000,220369420000,223065688000,229653203000,231166786000,252819538000,262133484000,265125006000,272366145000,297810320000,304655323000,338353444000,390170276000,348043591000,368998792000,384655618000,373282809000,387495827000,412261820000,420165792000,468591854000,459694058000,504876997000,521003375000,559014816000,736769766000,815680588000,930018636000,1029883924000,1108093593000,1167470563000,1378168972000,1564789427000,1738651135000,2010767453000,2178172997000,2330974595000,2380585799000,2543778326000,2806307230000,3040766954000,YKBNK
3A,I. FAİZ GELİRLERİ,I. INTEREST INCOME,3352551000,7154614000,11055789000,15292461000,4392352000,8683750000,13217462000,17845482000,4874055000,10000364000,15388439000,21384918000,6303202000,13384257000,22840497000,33210795000,8914982000,18573349000,27732622000,35703082000,7698520000,15300317000,23260976000,33088591000,9783053000,21574046000,35362715000,51629057000,19353764000,45922484000,81911933000,128151971000,35281538000,75514884000,141633551000,219022382000,91556618000,199150200000,322541303000,453007546000,127181355000,263891993000,417950509000,YKBNK
3AA,1.1 Kredilerden Alınan Faizler,1.1 Interest on Loans,2863399000,5949344000,9337754000,12805914000,3647940000,7411925000,11262280000,15276920000,4090636000,8342409000,12789262000,17527173000,5154442000,10969444000,18139937000,24968309000,7166365000,14527510000,21775019000,28489781000,6153396000,12222526000,18598079000,25308113000,7571214000,16160340000,25597929000,37145133000,12324570000,27922933000,47332289000,68461393000,21383634000,48590877000,82255116000,130708507000,60105406000,131607315000,212290266000,295338843000,85375677000,181871630000,285571972000,YKBNK
3AB,1.2 Zorunlu Karşılıklardan Alınan Faizler,1.2 Interest Received From Reserve Deposits,1151000,10974000,24563000,43303000,30745000,58891000,85936000,118629000,44023000,98787000,164242000,233964000,82770000,176978000,285863000,415131000,116286000,262381000,370562000,375844000,13244000,13244000,13244000,53947000,121103000,320741000,559199000,815720000,221173000,255955000,255955000,255955000,11309000,19016000,52881000,56141000,1635177000,7266264000,16296608000,28208251000,11157912000,23537156000,37190846000,YKBNK
3AC,1.3 Bankalardan Alınan Faizler,1.3 Interest Received From Banks,18066000,20802000,25998000,31724000,9888000,18424000,34506000,48725000,26031000,109779000,149910000,188276000,133926000,296941000,462155000,621717000,155999000,470361000,682922000,900441000,178637000,270962000,322658000,444796000,74319000,156760000,238395000,399053000,114598000,233271000,532136000,984094000,603695000,1315059000,2356273000,3274302000,1045848000,2267048000,4352627000,8557895000,6152561000,7661712000,14489344000,YKBNK
3AD,1.4 Para Piyasası İşlemlerinden Alınan Faizler,1.4 Interest Received From Money Market Transactions,12353000,26943000,32469000,37842000,3052000,4272000,10139000,21535000,3973000,16897000,19971000,23344000,7748000,22510000,30248000,58124000,42264000,369756000,422329000,515907000,40391000,74476000,78556000,125990000,10401000,14721000,14839000,36693000,41705000,67873000,114083000,159474000,156995000,263398000,390952000,441109000,3847000,45008000,45012000,45160000,0,13000,14000,YKBNK
3AE,1.5 Menkul Değerlerden Alınan Faizler,1.5 Interest Received From Marketable Securities Portfolio,457075000,1145864000,1634238000,2372800000,699283000,1188282000,1822487000,2377445000,708801000,1431658000,2264057000,3411063000,923714000,1917186000,3920873000,7141461000,1425553000,2930650000,4465594000,5395946000,1290407000,2692664000,4218763000,7109522000,1992263000,4893634000,8904783000,13150995000,6614753000,17360974000,33522773000,58036950000,13028616000,25107477000,56278598000,84105821000,28412714000,57442155000,88885680000,119973152000,24341692000,50521134000,80274894000,YKBNK
3AF,1.5.1 Alım Satım Amaçlı  Finansal Varlıklardan,1.5.1 Trading Securities,1843000,4715000,,11284000,2526000,3484000,4595000,5302000,1174000,2114000,2876000,3405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
3AG,1.5.2 Gerçeğe Uygun Değ. Sınıflandırılan FV,None,0,0,0,0,0,0,0,0,0,0,0,0,6734000,7206000,9663000,11186000,1896000,3076000,9782000,12299000,1238000,5494000,8306000,14246000,5337000,10908000,18257000,25616000,10191000,16319000,34036000,52715000,25195000,49532000,87105000,126273000,47169000,93947000,140835000,178325000,37651000,73125000,114207000,YKBNK
3AH,1.5.3 Satılmaya Hazır Finansal Varlıklardan,1.5.3 Available-for-Sale Securities,363610000,943540000,1328566000,1943299000,570396000,936146000,1296202000,1664548000,494656000,999811000,1607067000,2438979000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
3AJ,1.5.4 Vadeye Kadar Elde Tutulacak Yatırımlardan,1.5.4 Held to Maturity Securities,91622000,197609000,297181000,418217000,126361000,248652000,521690000,707595000,212971000,429733000,654114000,968679000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
3AK,1.6 Finansal Kiralama Gelirleri,1.6 Financial Lease Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YKBNK
