FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2015/3,2015/6,2015/9,2015/12,2016/3,2016/6,2016/9,2016/12,2017/3,2017/6,2017/9,2017/12,2018/3,2018/6,2018/9,2018/12,2019/3,2019/6,2019/9,2019/12,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2DC,4.3 Repo İşlemlerinden Sağlanan Fonlar,4.3 Funds Provided Under Repurchase Agreements,7920846000,8607646000,9767530000,8310236000,11613184000,11380639000,12091983000,10843757000,2342931000,2019355000,4478554000,4330157000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2E,V. İHRAÇ EDİLEN MENKUL KIYMETLER (Net),V. MARKETABLE SECURITIES ISSUED (Net),7950978000,8238284000,9106636000,8905289000,8552464000,8922254000,10873311000,12433742000,13099435000,13407753000,10977133000,11354664000,12347570000,13432190000,15770324000,15047978000,15931971000,15481401000,17421467000,17591287000,13453137000,14412475000,14173056000,13194679000,10751421000,11085784000,6891509000,6413302000,6698267000,4124834000,5378907000,8976077000,10858252000,10056327000,11967857000,9252499000,11248535000,7067411000,4905656000,4649481000,2045712000,1553523000,318842000,HALKB
2EA,5.1 Bonolar,5.1 Bills,1493348000,1534416000,1564928000,1565442000,1510117000,1642209000,1871735000,1749034000,2129592000,2687964000,3001202000,2713759000,3405006000,3054403000,2164004000,2011697000,2180060000,3647086000,5697323000,4682528000,4572270000,5404124000,4317495000,3551547000,4529470000,4537552000,4570061000,4694698000,4863576000,2196977000,3383319000,7107044000,8910229000,8914792000,10825278000,9120007000,11115668000,6934521000,4905656000,4649481000,2045712000,1553523000,318842000,HALKB
2EB,5.2 Varlığa Dayalı Menkul Kıymetler,5.2 Asset Backed Securities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011442000,1010821000,1010910000,1011031000,1011493000,1011368000,1010911000,1011031000,1011622000,1011368000,1010911000,1011031000,1011622000,1011368000,1010911000,1011031000,1011622000,1011368000,1010911000,1011031000,0,0,0,0,0,0,0,0,HALKB
2EC,5.3 Tahviller,5.3 Bonds,6457630000,6703868000,7541708000,7339847000,7042347000,7280045000,9001576000,10684708000,10969843000,10719789000,7975931000,8640905000,8942564000,10377787000,13606320000,12024839000,12741090000,10823405000,10713113000,11897266000,7869499000,7997440000,8844530000,8631510000,5210583000,5537321000,1310417000,706982000,823323000,916946000,984557000,857411000,936655000,130624000,131548000,132492000,132867000,132890000,0,0,0,0,0,HALKB
2F,VI. FONLAR,VI. FUNDS,1729799000,1790330000,1880027000,1963699000,1973258000,2049708000,2125336000,2339808000,2287662000,2365406000,2464406000,2724634000,2673019000,2769229000,2787175000,2874121000,2852574000,2872037000,2941828000,3209004000,3102535000,3125967000,3259341000,3617303000,79701000,27347000,8429000,138541000,14525000,13892000,8908000,237542000,22654000,24064000,24739000,571618000,14295000,31380000,4494000,927087000,111895000,52123000,78328000,HALKB
2FA,6.1 Müstakriz Fonları,6.1 Borrower Funds,10901000,3335000,33312000,27850000,17035000,11659000,48982000,36600000,21578000,5764000,1078000,860000,510000,323000,143000,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2FB,6.2 Diğer,6.2 Other,1718898000,1786995000,1846715000,1935849000,1956223000,2038049000,2076354000,2303208000,2266084000,2359642000,2463328000,2723774000,2672509000,2768906000,2787032000,2874121000,2852536000,2872037000,2941828000,3209004000,3102535000,3125967000,3259341000,3617303000,79701000,27347000,8429000,138541000,14525000,13892000,8908000,237542000,22654000,24064000,24739000,571618000,14295000,31380000,4494000,927087000,111895000,52123000,78328000,HALKB
2G,VII. MUHTELİF BORÇLAR,VII. MISCELLANEOUS PAYABLES,1882691000,1879205000,1970306000,2317588000,2235081000,2429464000,2448112000,2700676000,2751451000,2919033000,3211619000,3557346000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2H,VIII. DİĞER YABANCI KAYNAKLAR,VIII. OTHER EXTERNAL RESOURCES,1303670000,1943216000,2148925000,1592403000,1603292000,2380260000,2499482000,1691860000,2228308000,3097156000,1522598000,11681012000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2I,IX. FAKTORİNG BORÇLARI,IX. FACTORING PAYABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2J,X. KİRALAMA İŞLEMLERİNDEN BORÇLAR,X. LEASING TRANSACTONS PAYABLES,671000,515000,259000,1090000,572000,329000,154000,99000,55000,39000,21000,0,0,0,0,0,608189000,571933000,543212000,579925000,598159000,652835000,693361000,782886000,868641000,817452000,822984000,866583000,862860000,971193000,1061309000,1278489000,1463166000,3192913000,2821164000,3028591000,3437356000,3682549000,4224927000,4424190000,4775947000,7144580000,7510565000,HALKB
2JA,10.1 Finansal Kiralama Borçları,10.1 Gross Financial Lease Payables,797000,630000,354000,1243000,633000,367000,180000,123000,66000,46000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2JB,10.2 Faaliyet Kiralaması Borçları,10.2 Operational Financial Lease Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2JC,10.3 Diğer,10.3 Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2JD,10.4 Ertelenmiş Finansal Kiralama Giderleri ( - ),10.4 Deferred Finance Leasing Expenses ( - ),126000,115000,95000,153000,61000,38000,26000,24000,11000,7000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2K,XI.  RİSKTEN KORUNMA AMAÇLI TÜREV FİNANSAL BORÇLAR,XI. DERIVATIVE FINANCIAL LIABILITIES FOR HEDGE PURPOSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2KA,11.1 Gerçeğe Uygun Değer Riskinden Korunma Amaçlılar,11.1 Hedging For Fair Value Risk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2KB,11.2 Nakit Akış Riskinden Korunma Amaçlılar,11.2 Hedging For Cash Flow Risk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2KC,11.3 Yurtdışındaki Net Yatırım Riskinden Korunma Amaçlılar,11.3 Hedging For Net Investments Risk in Abroad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2L,XII.  KARŞILIKLAR,XII. PROVISIONS,2224524000,2098630000,2152138000,2129143000,2174428000,2159481000,2627975000,3051522000,3185293000,3134461000,3306289000,3448960000,1411387000,1529517000,1481190000,1853914000,2011744000,1106160000,1343293000,1663354000,1967595000,1920622000,1847470000,2084453000,1863918000,1813260000,2050056000,3408469000,3397318000,4387142000,6099998000,8717353000,7942225000,9024686000,10682264000,12429302000,14383539000,11532953000,12249302000,9717120000,11799375000,13058610000,14282236000,HALKB
2LA,12.1 Genel Karşılıklar,12.1 General Loan Loss Provision,1352338000,1009829000,1124643000,1123838000,1182308000,1226907000,1652636000,2027964000,2113982000,2154859000,2222538000,2288701000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2LB,12.2 Yeniden Yapılanma Karşılığı,12.2 Restructuring Provision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2LC,12.3 Çalışan Hakları Karşılığı,12.3 Provision For Employ Benefits,657912000,586023000,626716000,670863000,738121000,661422000,711750000,713732000,793094000,697242000,769333000,836092000,858436000,936348000,769846000,887228000,1022792000,717139000,884960000,1105771000,1292115000,1127401000,1237651000,1469151000,1296297000,1265814000,1454809000,2246923000,2026351000,2480024000,3178923000,5285506000,4503814000,5314000000,6679129000,7987832000,9940552000,7556734000,8447129000,6663779000,8213190000,8893625000,9854049000,HALKB
2LD,12.4 Sigorta Teknik Karşılıkları (Net),12.4 Insurance Technical Reserves (Net),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2LE,12.5 Diğer Karşılıklar,12.5 Other Provisions,214274000,502778000,400779000,334442000,253999000,271152000,263589000,309826000,278217000,282360000,314418000,324167000,552951000,593169000,711344000,966686000,988952000,389021000,458333000,557583000,675480000,793221000,609819000,615302000,567621000,547446000,595247000,1161546000,1370967000,1907118000,2921075000,3431847000,3438411000,3710686000,4003135000,4441470000,4442987000,3976219000,3802173000,3053341000,3586185000,4164985000,4428187000,HALKB
2M,XIII. VERGİ BORCU,XIII. TAX LIABILITIES,222563000,382573000,240700000,427242000,513899000,553816000,637682000,616311000,1060152000,1106898000,1053856000,1199215000,995509000,1242563000,1499955000,1122778000,1234691000,1155225000,1389113000,1608347000,1320898000,2941790000,1499675000,1073008000,1194091000,801935000,1038646000,859898000,7587080000,1635510000,6169848000,9469100000,10050070000,2353861000,2742034000,4793250000,4536519000,7971799000,7913386000,9007415000,10708794000,15021300000,14614201000,HALKB
2MA,13.1 Cari Vergi Borcu,13.1 Current Tax Liabilities,222563000,220486000,214873000,357978000,442978000,491900000,494960000,329639000,717363000,769833000,703111000,628807000,727621000,617732000,843552000,670009000,1036891000,976673000,1015914000,1298486000,938179000,2941790000,971897000,741256000,1120219000,801935000,1038646000,859898000,7587080000,1635510000,6169848000,9469100000,10050070000,2353861000,2742034000,4793250000,4536519000,7971799000,7913386000,9007415000,10708794000,15021300000,14614201000,HALKB
2MB,13.2 Ertelenmiş Vergi Borcu,13.2 Deferred Tax Liabilities,0,162087000,25827000,69264000,70921000,61916000,142722000,286672000,342789000,337065000,350745000,570408000,267888000,624831000,656403000,452769000,197800000,178552000,373199000,309861000,382719000,0,527778000,331752000,73872000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2N,XIV. SATIŞ AMAÇLI ELDE TUTULAN  DUV  BORÇ.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2NA,14.1 Satış Amaçlı,14.1 Held For Sale Purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2NB,14.2 Durdurulan Faaliyetlere İlişkin,14.2 Held From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2NBA,XV.  SERMAYE BENZERİ KREDİLER,XV. SUBORDINATED LOANS,0,0,0,0,0,0,0,0,0,0,0,1004385000,1002593000,1001322000,6025375000,6182084000,6014112000,12087346000,11665441000,12184846000,12745648000,13286751000,14704718000,14860588000,15413580000,16238589000,16305196000,21643352000,22655322000,24034569000,24964417000,27215261000,28384715000,36885624000,37813261000,42130280000,45123681000,37731570000,41152103000,50184304000,51217313000,78267142000,81356843000,HALKB
2O,XVI. ÖZKAYNAKLAR,XVI. SHAREHOLDERS' EQUITY,17044586000,18005186000,18191768000,19424343000,20395742000,20980969000,21372291000,21316946000,22799851000,23821400000,24282538000,25376739000,26397847000,28257693000,28294502000,29020735000,29167796000,29574573000,30202573000,32196826000,32910455000,41793994000,41673871000,42930504000,42058613000,42076532000,42226836000,43500355000,63369782000,67125498000,75121879000,90652090000,119935810000,116755691000,122791744000,128406019000,133093259000,136080567000,137956557000,152564877000,158201697000,168309821000,197946787000,HALKB
2OA,16.1 Ödenmiş Sermaye,16.1 Paid-in Capital,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,1250000000,2473776000,2473776000,2473776000,2473776000,2473776000,2473776000,2473776000,4969121000,4969121000,4969121000,4969121000,7184778000,7184778000,7184778000,7184778000,7184778000,7184778000,7184778000,7184778000,7184778000,7184778000,7184778000,HALKB
2OB,16.2 Sermaye Yedekleri,16.2 Capital Reserves,2440597000,2975909000,2724519000,3309143000,3600459000,3531620000,3293186000,2875012000,3138749000,3407354000,3086328000,3465170000,1064246000,1234207000,1231722000,1230674000,1231581000,1137115000,1147098000,1148520000,1125285000,6842474000,6888451000,6910061000,6913948000,7004527000,7027715000,7257743000,18169852000,18059391000,17999064000,18078966000,45506347000,45365962000,45630285000,46123583000,46216119000,46246717000,47123938000,46964884000,46919159000,47211761000,44444087000,HALKB
2OC,16.2.1 Hisse Senedi İhraç Primleri,16.2.1 Share Premium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5776224000,5776224000,5776224000,5776224000,5776224000,5776224000,5776224000,16680879000,16680879000,16680879000,16680879000,44465222000,44465222000,44465222000,44465222000,44465222000,44465222000,44465222000,44465222000,44465222000,44465222000,44465222000,HALKB
2OD,16.2.2 Hisse Senedi İptal Karları,16.2.2 Share Cancellation Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2OE,16.2.3 Menkul Değerler Değerleme Farkları,16.2.3 Valuation Changes Of Marketable Securities,1224092000,916242000,556464000,966835000,1229577000,1144027000,930985000,482753000,694135000,913112000,616467000,1025529000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2OF,16.2.4 Maddi Duran Varlıklar Yeniden Değerleme Farkları,16.2.4 Revaluation Changes Of Property And Equipment,0,822454000,976651000,1128435000,1128180000,1128134000,1128074000,1284522000,1284064000,1283879000,1260261000,1273315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2OG,16.2.5 Maddi Olmayan Duran Varlıklar Yeniden Değerleme Farkları,16.2.5 Revaluation Changes Of Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2OH,16.2.6 Yatırım Amaçlı Gayrimenkuller Yeniden Değerleme Farkları,16.2.6 Revaluation changes of real estates for investment purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2OI,16.2.7 İşt. Bağlı Ort. Bedelsiz Hisse Senetleri,None,8769000,8711000,8711000,8711000,8711000,8711000,8711000,8711000,8711000,8711000,8711000,8711000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2OJ,16.2.8 Riskten Korunma Fonları (Etkin kısım),16.2.8 Hedge Funds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2OK,16.2.9 Satış Amaçlı Elde Tut. Dur. DUV Farkları,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2OL,16.2.10 Diğer Sermaye Yedekleri,16.2.6 Other Capital Reserves,1207736000,1228502000,1182693000,1205162000,1233991000,1250748000,1225416000,1099026000,1151839000,1201652000,1200889000,1157615000,1064246000,1234207000,1231722000,1230674000,1231581000,1137115000,1147098000,1148520000,1125285000,1066250000,1112227000,1133837000,1137724000,1228303000,1251491000,1481519000,1488973000,1378512000,1318185000,1398087000,1041125000,900740000,1165063000,1658361000,1750897000,1781495000,2658716000,2499662000,2453937000,2746539000,-21135000,HALKB
2OM,16.3 Kar Yedekleri,16.3 Profit Reserves,10564627000,12549887000,12549887000,12549887000,12549887000,14633669000,14633669000,14633669000,14633669000,16936107000,16936107000,16936107000,16936107000,16936107000,20475295000,20475295000,20475295000,23701624000,23701624000,23701624000,23701624000,25421933000,25421933000,25421933000,28021978000,28021978000,28021978000,28021978000,29529707000,29529707000,29529707000,29529707000,29529707000,29529707000,44283603000,44283603000,44283603000,54395568000,54395568000,54395568000,54395568000,70309493000,70309493000,HALKB
2ON,16.3.1 Yasal Yedekler,16.3.1 Legal Reserves,1217403000,1335865000,1335865000,1335865000,1335865000,1482358000,1482358000,1482358000,1482358000,1645649000,1645649000,1645649000,1645649000,1645649000,1864266000,1864266000,1864266000,2252739000,2252739000,2252739000,2274506000,2351143000,2418760000,2418760000,2548763000,2548763000,2548763000,2548763000,2624149000,2624149000,2696611000,2696611000,3183321000,3442313000,4180008000,4180008000,4180008000,4685607000,4685607000,4685607000,4759316000,5514588000,5514588000,HALKB
2OO,16.3.2 Statü Yedekleri,16.3.2 Status Reserves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2OP,16.3.3 Olağanüstü Yedekler,16.3.3 Extraordinary Reserves,9300043000,11166841000,11166841000,11166841000,11166841000,13104130000,13104130000,13104130000,13104130000,15243277000,15243277000,15243277000,15243277000,15243277000,18563848000,18563848000,18563848000,21401704000,21401704000,21401704000,21379937000,23023609000,22955992000,22955992000,25426034000,25426034000,25426034000,25426034000,26858377000,26858377000,26785915000,26785915000,26299205000,19279043000,33297343000,33299377000,33299377000,49662780000,49662780000,49662780000,49589071000,64747724000,64747724000,HALKB
2OR,16.3.4 Diğer Kar Yedekleri,16.3.4 Other Profit Reserves,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,47181000,6808351000,6806252000,6804218000,6804218000,47181000,47181000,47181000,47181000,47181000,47181000,HALKB
2OT,16.4 Kar veya Zarar,16.4 Profit or Loss,2789362000,1229390000,1667362000,2315313000,2995396000,1565680000,2195436000,2558265000,3777433000,2227939000,3010103000,3725462000,5220188000,6332700000,2909782000,3226329000,3531517000,615437000,923750000,1720309000,2545394000,1775161000,2090167000,2600045000,59035000,122977000,215142000,1507729000,2025221000,4600289000,8904706000,15562368000,19009618000,19708433000,8050203000,10920437000,15737956000,9066147000,12026061000,15913925000,22964878000,12032190000,38217746000,HALKB
2OU,16.4.1 Geçmiş Yıllar Kar/Zararı,16.4.1 Prior Year Profit/Loss,2205768000,0,0,0,2315313000,0,0,0,2558265000,0,0,0,4429996000,4429996000,704534000,704534000,3226329000,0,0,0,1720309000,0,0,0,0,0,0,0,0,0,0,296729000,14753896000,14753896000,0,808472000,10920437000,808472000,808472000,808472000,15913925000,0,18014069000,HALKB
2OV,16.4.2 Dönem Net Kar/Zararı,16.4.2 Current Year Profit/Loss,583594000,1229390000,1667362000,2315313000,680083000,1565680000,2195436000,2558265000,1219168000,2227939000,3010103000,3725462000,790192000,1902704000,2205248000,2521795000,305188000,615437000,923750000,1720309000,825085000,1775161000,2090167000,2600045000,59035000,122977000,215142000,1507729000,2025221000,4600289000,8904706000,15265639000,4255722000,4954537000,8050203000,10111965000,4817519000,8257675000,11217589000,15105453000,7050953000,12032190000,20203677000,HALKB
2OVA,16.5 Azınlık Payları,16.5 Minority Shares',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
2Z,PASİF TOPLAMI,TOTAL LIABILITIES,161272540000,175607532000,189685527000,187729350000,195328377000,200377177000,211319174000,231440818000,247830244000,264807529000,279726486000,305350648000,320139762000,348295842000,387323391000,378422055000,407034197000,428974072000,443499218000,457045401000,491214498000,595717133000,663674648000,680026095000,692884408000,716514831000,724242391000,901216593000,965287471000,1089906680000,1221622276000,1392948646000,1617921638000,1949743474000,2198165838000,2195286886000,2414878039000,2611039479000,2875672641000,3008249912000,3210103450000,3650044645000,4028954890000,HALKB
3A,I. FAİZ GELİRLERİ,I. INTEREST INCOME,3000701000,6399052000,9865310000,13656908000,3945186000,7966077000,12307018000,16953999000,5171405000,10573035000,16349805000,23093994000,6926203000,14805586000,24878047000,36670838000,10743038000,22891751000,35403362000,46730182000,11723099000,23994929000,38224775000,53738351000,15064873000,32546857000,52616362000,83477780000,26421990000,58041115000,105237140000,153973729000,48858938000,105603881000,188284357000,304991202000,136020498000,297306842000,475933357000,665005364000,195900866000,429656737000,662093472000,HALKB
3AA,1.1 Kredilerden Alınan Faizler,1.1 Interest on Loans,2510196000,5189459000,8165767000,11257727000,3218171000,6678956000,10318677000,14256133000,4063578000,8438624000,13422794000,18959501000,5729854000,12236473000,20282569000,28811827000,8440465000,17737893000,27438476000,37070330000,8787921000,17749825000,27825578000,38123042000,11284997000,23762836000,37978679000,54195894000,16876411000,36286294000,59417505000,85604042000,27966397000,63934774000,114043791000,189559171000,89965300000,196687490000,312069350000,435454388000,119608045000,246839508000,395972413000,HALKB
3AB,1.2 Zorunlu Karşılıklardan Alınan Faizler,1.2 Interest Received From Reserve Deposits,127000,2448000,8961000,17047000,14870000,29872000,44785000,56437000,21845000,51730000,91064000,131500000,36262000,69065000,93905000,96272000,25738000,66929000,95424000,95508000,216000,359000,554000,1073000,671000,1456000,2222000,2924000,661000,1398000,2749000,5154000,3292000,7924000,14206000,26022000,3937067000,13132599000,26391809000,45154585000,17449998000,38184294000,59933545000,HALKB
3AC,1.3 Bankalardan Alınan Faizler,1.3 Interest Received From Banks,5943000,12051000,21581000,36033000,20705000,40846000,59323000,92630000,39034000,90588000,149849000,227093000,84640000,195331000,376420000,630175000,136805000,234233000,305477000,341253000,33388000,65082000,142923000,272044000,202213000,530475000,896475000,1270079000,274664000,376938000,444497000,535284000,133982000,347177000,836101000,1447178000,941235000,1920104000,3834404000,5527719000,1659076000,3904109000,6279217000,HALKB
3AD,1.4 Para Piyasası İşlemlerinden Alınan Faizler,1.4 Interest Received From Money Market Transactions,0,0,0,0,0,0,18000,404000,12049000,23079000,23079000,56316000,11363000,24452000,34255000,57377000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5347000,0,0,0,0,560460000,560460000,1252738000,HALKB
3AE,1.5 Menkul Değerlerden Alınan Faizler,1.5 Interest Received From Marketable Securities Portfolio,481954000,1191697000,1664830000,2341046000,688784000,1212001000,1876066000,2538510000,1027095000,1957095000,2648517000,3702972000,1056205000,2267646000,4068062000,7044654000,2127198000,4807589000,7504854000,9160898000,2867576000,6140232000,10205835000,15269392000,3548301000,8184248000,13626157000,27788510000,9185623000,21151625000,45118307000,67542320000,20553819000,41040372000,73055186000,113557224000,41019493000,85228019000,133269893000,178335929000,56485976000,139973361000,198390835000,HALKB
3AF,1.5.1 Alım Satım Amaçlı  Finansal Varlıklardan,1.5.1 Trading Securities,921000,1712000,2720000,3347000,976000,2521000,4031000,5230000,160000,352000,573000,1114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
3AG,1.5.2 Gerçeğe Uygun Değ. Sınıflandırılan FV,None,0,0,0,0,0,0,0,0,0,0,0,0,1988000,5480000,10652000,15305000,4099000,6598000,8293000,10163000,397000,946000,2041000,2870000,1423000,4214000,7173000,10862000,3941000,6651000,9772000,12589000,2054000,8337000,16399000,23043000,3158000,233231000,527964000,804104000,438542000,1151827000,1649179000,HALKB
3AH,1.5.3 Satılmaya Hazır Finansal Varlıklardan,1.5.3 Available-for-Sale Securities,159363000,372514000,566890000,801516000,251281000,480435000,753162000,1055987000,401948000,784959000,1109572000,1541940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
3AJ,1.5.4 Vadeye Kadar Elde Tutulacak Yatırımlardan,1.5.4 Held to Maturity Securities,321670000,817471000,1095220000,1536183000,436527000,729045000,1118873000,1477293000,624987000,1171784000,1538372000,2159918000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
3AK,1.6 Finansal Kiralama Gelirleri,1.6 Financial Lease Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HALKB
3AL,1.7 Diğer Faiz Gelirleri,1.7 Other Interest Income,2481000,3397000,4171000,5055000,2656000,4402000,8149000,9885000,7804000,11919000,14502000,16612000,7879000,12619000,22836000,30533000,12832000,45107000,59131000,62193000,33998000,39431000,49885000,72800000,28691000,67842000,112829000,220373000,84631000,224860000,254082000,286929000,201448000,273634000,335073000,396260000,157403000,338630000,367901000,532743000,137311000,195005000,264724000,HALKB
3B,II. FAİZ GİDERLERİ,II. INTEREST EXPENSE,1717656000,3595880000,5683939000,7994102000,2419227000,4868396000,7328268000,9997281000,2889779000,6363484000,10586846000,15293393000,4956826000,10681140000,18751475000,28591260000,9015014000,18896151000,28588822000,36118146000,6435446000,13366529000,21976139000,34985167000,15272160000,32187128000,48107786000,63618009000,17355156000,36586193000,60419562000,85728561000,32972246000,84880439000,158071768000,263607128000,122774690000,274309562000,446314954000,626615054000,179570237000,390410231000,600742604000,HALKB
3BA,2.1 Mevduata Verilen Faizler,2.1 Interst on Deposits,1394487000,2895566000,4554582000,6386395000,2003619000,4005437000,6026631000,8180926000,2137012000,4701358000,7840734000,11339797000,3790080000,7960363000,13605196000,20719577000,6267592000,12400125000,18604723000,23537115000,4264539000,8885852000,14341022000,22435747000,10067264000,21190492000,32259058000,42009351000,12051955000,25612023000,43562005000,64459527000,29617111000,75088990000,142760225000,238671738000,108737876000,243862970000,394369687000,558294299000,154994897000,335696259000,516684772000,HALKB
